post_id,platform,content_type,likes,comments,shares,views,engagement_rate_percent,hashtags,posting_time,post_date
21501,TikTok,Carousel,106503,1948,204,330222,32.9,#travel,Afternoon,2026-02-21
21502,TikTok,Video,169498,10145,16755,490855,40.01,#travel,Morning,2024-09-09
21503,Twitter,Short,138054,2073,544,580866,24.22,#foodie,Evening,2025-07-31
21504,Facebook,Story,35770,1131,279,984331,3.78,#travel,Morning,2026-04-26
21505,Instagram,Carousel,143386,4449,6485,854398,18.06,#marketing,Afternoon,2025-02-08
21506,YouTube,Carousel,214453,15004,2449,948625,24.45,#travel,Morning,2024-08-06
21507,Twitter,Image,67122,2192,1781,166713,42.65,#trending,Morning,2025-05-30
21508,Facebook,Video,13322,1003,240,86664,16.81,#fitness,Morning,2024-09-06
21509,LinkedIn,Reel,131537,12429,21334,383944,43.05,#travel,Evening,2024-11-19
21510,Facebook,Carousel,42653,2776,2470,288577,16.6,#trending,Afternoon,2026-05-01
21511,LinkedIn,Image,150569,8864,11026,661877,25.75,#marketing,Night,2026-04-14
21512,TikTok,Short,337905,641,555,789344,42.96,#fashion,Morning,2025-10-21
21513,LinkedIn,Carousel,47869,880,144,897528,5.45,#trending,Night,2024-08-22
21514,Instagram,Reel,195532,17118,32570,393022,62.39,#marketing,Morning,2026-03-10
21515,Instagram,Reel,74756,4567,5380,171813,49.3,#fashion,Afternoon,2025-04-30
21516,TikTok,Carousel,327687,29816,45688,744323,54.17,#travel,Night,2026-02-09
21517,LinkedIn,Short,29760,428,584,699177,4.4,#fitness,Afternoon,2024-08-26
21518,YouTube,Video,174848,8334,16288,965332,20.66,#marketing,Evening,2026-03-13
21519,LinkedIn,Video,156746,14176,26416,356459,55.36,#fashion,Evening,2025-01-07
21520,YouTube,Reel,22621,2156,2284,128549,21.05,#marketing,Morning,2025-08-23
21521,Facebook,Video,30950,2370,43,594578,5.61,#fitness,Afternoon,2024-12-19
21522,Facebook,Reel,242936,3507,3717,549804,45.5,#foodie,Morning,2024-10-01
21523,Twitter,Video,8471,682,355,68597,13.86,#viral,Afternoon,2025-05-08
21524,LinkedIn,Reel,76691,1534,2613,471522,17.14,#viral,Night,2026-03-21
21525,Instagram,Reel,327097,30304,12067,729465,50.65,#travel,Evening,2025-04-08
21526,TikTok,Story,369187,23363,6129,936328,42.58,#foodie,Afternoon,2025-03-07
21527,LinkedIn,Image,71421,5469,10519,205947,42.44,#fitness,Evening,2026-05-04
21528,YouTube,Carousel,2344,178,201,22064,12.34,#foodie,Night,2025-03-07
21529,TikTok,Story,56312,4091,2366,319891,19.62,#travel,Evening,2024-09-05
21530,Facebook,Short,54153,214,269,120527,45.33,#fitness,Evening,2025-09-03
21531,Facebook,Carousel,98036,8039,3716,377601,29.08,#fitness,Night,2025-09-15
21532,Instagram,Story,129678,10457,12170,849668,17.93,#tech,Afternoon,2025-06-10
21533,YouTube,Carousel,20815,82,66,98571,21.27,#viral,Evening,2024-12-08
21534,TikTok,Video,3466,78,106,643797,0.57,#foodie,Afternoon,2026-03-21
21535,YouTube,Story,138039,1940,335,650487,21.57,#travel,Morning,2026-04-17
21536,Instagram,Short,422200,27942,37152,871361,55.92,#travel,Night,2025-09-08
21537,Instagram,Story,57746,2495,3680,705887,9.06,#fitness,Afternoon,2024-08-05
21538,Instagram,Image,150134,14147,1781,721924,23.0,#marketing,Afternoon,2024-10-11
21539,Instagram,Reel,323939,8745,5063,849768,39.75,#tech,Morning,2024-12-20
21540,LinkedIn,Story,51321,715,1419,396420,13.48,#trending,Morning,2024-10-19
21541,YouTube,Story,444762,25237,8579,970038,49.34,#foodie,Night,2025-04-18
21542,Twitter,Story,328066,13884,15056,804821,44.36,#marketing,Afternoon,2025-04-05
21543,Facebook,Carousel,300618,15700,18725,660994,50.69,#trending,Night,2025-11-09
21544,YouTube,Reel,365439,14455,23022,908780,44.34,#marketing,Morning,2024-08-09
21545,Twitter,Carousel,390826,24524,42957,886367,51.71,#fashion,Afternoon,2024-07-16
21546,YouTube,Video,351995,4129,235,817550,43.59,#marketing,Morning,2025-10-07
21547,TikTok,Short,89838,7078,445,337674,28.83,#foodie,Night,2025-08-27
21548,Twitter,Short,301477,3001,5043,897824,34.47,#fashion,Morning,2025-07-27
21549,YouTube,Story,17891,59,92,99976,18.05,#marketing,Morning,2025-03-10
21550,Instagram,Carousel,99658,4097,1255,291960,35.97,#viral,Night,2024-08-29
21551,Instagram,Video,276408,4753,5468,902791,31.75,#trending,Morning,2025-08-28
21552,Instagram,Video,169538,1760,1791,496322,34.87,#foodie,Night,2025-08-24
21553,Facebook,Image,296200,17584,7070,851782,37.67,#fashion,Morning,2024-09-21
21554,LinkedIn,Video,339374,30667,8812,898951,42.14,#marketing,Afternoon,2024-08-02
21555,YouTube,Video,247379,14681,27312,507802,56.99,#travel,Night,2025-05-16
21556,Twitter,Image,177835,14230,229,745821,25.78,#foodie,Afternoon,2024-08-17
21557,LinkedIn,Carousel,256213,13751,13737,984144,28.83,#foodie,Morning,2026-03-29
21558,Twitter,Short,423537,21281,31261,972691,48.94,#marketing,Afternoon,2026-03-01
21559,LinkedIn,Reel,58431,899,248,170360,34.97,#trending,Evening,2025-11-03
21560,TikTok,Story,10253,718,1247,106481,11.47,#foodie,Morning,2025-12-14
21561,Instagram,Reel,1979,10,10,433985,0.46,#viral,Evening,2026-01-06
21562,Instagram,Video,170149,9620,17578,926216,21.31,#fashion,Night,2025-09-12
21563,Instagram,Reel,43518,1593,268,675664,6.72,#trending,Evening,2024-10-14
21564,Facebook,Image,5364,233,156,13380,43.0,#foodie,Night,2025-09-25
21565,LinkedIn,Reel,219560,9803,7604,716912,33.05,#fitness,Evening,2026-01-31
21566,Facebook,Carousel,81229,2348,3488,192957,45.12,#viral,Afternoon,2026-02-09
21567,TikTok,Reel,11525,863,1303,36685,37.32,#fitness,Afternoon,2024-12-07
21568,Facebook,Story,112074,4288,2036,456052,25.96,#fashion,Afternoon,2025-06-06
21569,TikTok,Reel,30613,2822,4681,532270,7.16,#fashion,Evening,2024-08-25
21570,Instagram,Carousel,75825,7560,4582,343985,25.57,#tech,Evening,2024-09-28
21571,LinkedIn,Video,60537,223,128,644943,9.44,#viral,Evening,2026-02-25
21572,Facebook,Reel,109095,5936,11475,639378,19.79,#marketing,Morning,2025-06-08
21573,Facebook,Short,223491,18954,34526,764826,36.21,#fashion,Night,2025-07-05
21574,Instagram,Short,242964,4893,9430,639735,40.22,#tech,Evening,2024-12-18
21575,Twitter,Image,81027,1379,898,214459,38.84,#foodie,Afternoon,2024-11-02
21576,YouTube,Video,112645,8224,12023,346541,38.35,#viral,Afternoon,2025-01-25
21577,LinkedIn,Reel,208304,3151,3628,916639,23.46,#fashion,Night,2024-06-05
21578,Twitter,Reel,374196,15453,2295,771515,50.8,#travel,Morning,2025-01-16
21579,Instagram,Short,2211,74,106,347550,0.69,#foodie,Afternoon,2024-09-25
21580,YouTube,Carousel,245338,13149,15214,620898,44.08,#fitness,Afternoon,2024-07-11
21581,LinkedIn,Story,143150,3502,2915,688769,21.72,#fashion,Morning,2024-11-03
21582,TikTok,Image,154808,12376,8904,500488,35.18,#foodie,Afternoon,2026-01-13
21583,Twitter,Short,29936,2882,5138,219743,17.27,#travel,Night,2025-11-20
21584,Facebook,Carousel,365176,18504,29431,743816,55.54,#trending,Morning,2024-06-16
21585,Twitter,Video,109404,10617,5420,757555,16.56,#travel,Night,2024-09-09
21586,TikTok,Short,245481,17217,31610,562827,52.29,#travel,Evening,2026-02-20
21587,YouTube,Short,2048,13,23,11235,18.55,#trending,Evening,2024-11-17
21588,LinkedIn,Reel,433390,39794,28261,986431,50.83,#foodie,Evening,2024-10-19
21589,Twitter,Short,17851,515,573,37204,50.91,#tech,Afternoon,2025-08-30
21590,TikTok,Carousel,5558,320,92,162621,3.67,#travel,Evening,2024-07-12
21591,Facebook,Video,47127,2876,818,286797,17.72,#marketing,Afternoon,2025-12-03
21592,TikTok,Carousel,253607,24662,48215,619970,52.66,#trending,Night,2024-06-06
21593,Instagram,Reel,215529,20817,34864,605050,44.82,#marketing,Afternoon,2025-08-15
21594,TikTok,Reel,18582,1609,451,842252,2.45,#marketing,Afternoon,2024-11-05
21595,Instagram,Image,15369,823,1008,115165,14.94,#tech,Evening,2025-02-10
21596,Instagram,Image,29757,297,418,78957,38.59,#marketing,Morning,2025-10-30
21597,LinkedIn,Video,125959,5905,1960,460907,29.03,#tech,Evening,2024-10-06
21598,TikTok,Short,106392,2998,1560,765225,14.5,#marketing,Afternoon,2024-09-18
21599,Twitter,Carousel,49808,1177,1940,174986,30.25,#foodie,Night,2025-10-12
21600,Instagram,Image,109325,9887,4574,536926,23.05,#fitness,Afternoon,2026-04-16
21601,Twitter,Reel,144481,14352,3992,374013,43.53,#fitness,Afternoon,2025-04-30
21602,Facebook,Story,131701,10445,16807,861290,18.46,#viral,Evening,2024-10-27
21603,Facebook,Story,336775,14041,2697,710558,49.75,#tech,Evening,2024-12-03
21604,Instagram,Story,39122,779,447,606520,6.65,#fashion,Evening,2024-06-15
21605,Facebook,Story,106806,8943,14948,983898,13.28,#viral,Afternoon,2025-04-07
21606,Facebook,Image,111280,7297,5415,678473,18.28,#marketing,Evening,2025-01-08
21607,TikTok,Reel,26655,2441,3043,93865,34.24,#foodie,Evening,2024-05-16
21608,TikTok,Short,133842,6064,5470,875829,16.6,#tech,Night,2026-02-10
21609,YouTube,Short,140019,6950,13355,290137,55.26,#viral,Afternoon,2026-01-20
21610,LinkedIn,Reel,86995,5569,8365,584726,17.26,#travel,Morning,2026-01-21
21611,Twitter,Reel,28831,343,240,141576,20.78,#marketing,Afternoon,2025-11-08
21612,Facebook,Carousel,181634,12533,2038,957345,20.49,#tech,Afternoon,2024-09-15
21613,Instagram,Reel,295424,8928,5406,658863,47.01,#tech,Afternoon,2024-05-22
21614,TikTok,Video,321322,17272,5256,849352,40.48,#trending,Evening,2025-09-10
21615,YouTube,Carousel,92517,7482,13316,312097,36.31,#foodie,Evening,2025-09-29
21616,TikTok,Image,95123,1593,1777,817938,12.04,#foodie,Night,2024-07-26
21617,TikTok,Carousel,13337,773,1150,66516,22.94,#marketing,Evening,2025-01-02
21618,YouTube,Reel,66198,3399,6787,236425,32.31,#fitness,Evening,2025-07-28
21619,YouTube,Short,67594,2194,773,135723,51.99,#travel,Night,2025-04-12
21620,TikTok,Reel,30187,523,782,61437,51.26,#viral,Night,2025-02-24
21621,TikTok,Story,292497,891,1564,595185,49.56,#viral,Afternoon,2025-07-22
21622,YouTube,Carousel,367590,28884,32956,814904,52.7,#viral,Afternoon,2025-04-24
21623,Instagram,Image,9533,527,839,446837,2.44,#fashion,Afternoon,2024-11-07
21624,LinkedIn,Short,210771,7217,9673,885024,25.72,#fashion,Evening,2025-09-15
21625,Instagram,Reel,10117,773,1182,135858,8.89,#fashion,Afternoon,2026-02-13
21626,Twitter,Story,18072,1065,752,521582,3.81,#tech,Afternoon,2024-07-21
21627,Instagram,Story,458817,18160,31064,944428,53.79,#fitness,Morning,2026-01-21
21628,YouTube,Reel,150031,9695,3156,335048,48.61,#marketing,Night,2025-12-03
21629,Instagram,Video,185517,12936,12410,579506,36.39,#fashion,Morning,2025-09-12
21630,Twitter,Carousel,282264,11616,241,696794,42.21,#travel,Night,2024-10-24
21631,Instagram,Story,271029,26939,2780,887183,33.9,#foodie,Evening,2025-01-18
21632,Instagram,Carousel,91826,7474,4957,225536,46.23,#marketing,Afternoon,2024-08-23
21633,TikTok,Image,127014,3710,1865,794523,16.69,#fashion,Night,2025-07-29
21634,TikTok,Reel,264773,1585,610,927855,28.77,#trending,Afternoon,2024-05-16
21635,Twitter,Reel,147471,10290,17824,690408,25.43,#foodie,Evening,2024-05-19
21636,Facebook,Image,284136,15298,21819,778916,41.24,#marketing,Afternoon,2025-03-01
21637,YouTube,Story,235983,19580,18186,802218,34.12,#viral,Night,2025-11-29
21638,Facebook,Image,29568,2627,651,62084,52.91,#foodie,Morning,2024-12-12
21639,Instagram,Image,305444,21902,27248,640747,55.34,#trending,Evening,2025-03-29
21640,Facebook,Image,431845,41571,25671,961973,51.88,#foodie,Evening,2025-08-27
21641,Facebook,Image,297773,16342,110,730673,43.0,#foodie,Afternoon,2025-01-13
21642,Facebook,Story,77697,5799,10900,390005,24.2,#foodie,Morning,2025-03-31
21643,YouTube,Story,213222,14862,5049,554231,42.06,#tech,Night,2024-07-31
21644,YouTube,Reel,85602,7863,6881,295832,33.92,#trending,Evening,2025-03-31
21645,TikTok,Short,22259,694,786,96324,24.64,#fitness,Morning,2025-01-28
21646,Instagram,Carousel,57206,2292,830,146436,41.2,#tech,Morning,2024-06-09
21647,Facebook,Story,44991,3504,5196,298579,17.98,#foodie,Night,2025-09-05
21648,Twitter,Reel,11789,764,841,192022,6.98,#travel,Night,2024-05-11
21649,Facebook,Story,48761,1318,1204,98537,52.04,#trending,Night,2025-10-24
21650,YouTube,Story,134444,8301,2747,311851,46.65,#marketing,Evening,2026-02-10
21651,TikTok,Story,72472,6969,5077,295403,28.61,#foodie,Evening,2025-07-24
21652,LinkedIn,Carousel,321140,29602,25866,656468,57.37,#trending,Afternoon,2026-04-09
21653,YouTube,Short,4988,17,8,383846,1.31,#fitness,Evening,2024-08-24
21654,Facebook,Reel,436247,18301,18511,967608,48.89,#viral,Evening,2025-08-05
21655,YouTube,Carousel,115497,7329,4055,276589,45.87,#marketing,Afternoon,2025-10-29
21656,Twitter,Short,7637,293,192,139234,5.83,#travel,Afternoon,2024-12-14
21657,TikTok,Short,186488,494,862,523787,35.86,#marketing,Afternoon,2024-06-09
21658,TikTok,Carousel,39285,2080,1562,548968,7.82,#marketing,Morning,2025-05-27
21659,Facebook,Video,107320,5510,4856,239648,49.11,#fitness,Afternoon,2024-10-28
21660,YouTube,Short,4766,156,309,50674,10.32,#travel,Afternoon,2025-07-28
21661,Instagram,Video,86602,4673,169,784066,11.66,#viral,Night,2025-01-17
21662,YouTube,Story,140324,644,70,565497,24.94,#tech,Evening,2024-10-24
21663,Facebook,Carousel,134534,9203,3953,430020,34.34,#travel,Evening,2024-10-17
21664,YouTube,Video,65078,1514,2366,616354,11.19,#fashion,Morning,2025-08-24
21665,TikTok,Video,230565,4216,7932,748962,32.41,#tech,Afternoon,2024-06-27
21666,TikTok,Reel,41319,3659,4951,87169,57.28,#marketing,Afternoon,2025-11-02
21667,Facebook,Reel,1120,102,26,16172,7.72,#viral,Night,2025-08-31
21668,TikTok,Carousel,181009,2329,4070,569822,32.89,#fashion,Morning,2026-01-05
21669,TikTok,Short,16015,77,118,41117,39.42,#foodie,Afternoon,2025-08-23
21670,Facebook,Video,8575,470,139,114831,8.0,#trending,Evening,2025-11-07
21671,Twitter,Reel,431000,39415,20718,929496,52.84,#viral,Evening,2024-12-21
21672,YouTube,Carousel,60120,5538,1633,432184,15.57,#fashion,Afternoon,2025-01-13
21673,Facebook,Image,84669,1175,1096,204183,42.58,#travel,Evening,2025-07-04
21674,LinkedIn,Short,101123,9142,16538,993494,12.76,#viral,Evening,2025-05-10
21675,LinkedIn,Story,41572,3266,2159,578091,8.13,#fitness,Evening,2024-11-28
21676,Instagram,Story,95418,2754,2636,513797,19.62,#fitness,Night,2024-05-13
21677,LinkedIn,Image,256435,7163,5868,945837,28.49,#fitness,Evening,2025-02-03
21678,Instagram,Video,144794,6689,9046,478376,33.56,#fitness,Morning,2026-01-07
21679,LinkedIn,Short,51113,2320,1502,231933,23.69,#fitness,Afternoon,2025-01-07
21680,Instagram,Short,113942,5528,10015,894196,14.48,#travel,Afternoon,2024-07-21
21681,TikTok,Video,402820,23477,32577,888247,51.66,#fitness,Night,2024-10-18
21682,LinkedIn,Video,206142,12175,20078,918028,25.97,#fashion,Night,2026-04-13
21683,Facebook,Short,35671,327,618,276935,13.22,#marketing,Evening,2026-02-05
21684,TikTok,Video,310446,2248,108,809195,38.66,#tech,Evening,2025-04-29
21685,Facebook,Story,502,31,36,1888,30.14,#marketing,Morning,2025-05-17
21686,Instagram,Image,12144,388,145,27861,45.5,#trending,Night,2025-03-10
21687,LinkedIn,Reel,102813,9604,1343,237870,47.82,#marketing,Evening,2025-04-29
21688,Facebook,Carousel,10861,406,197,304879,3.76,#viral,Morning,2026-02-24
21689,Facebook,Reel,44695,874,668,195883,23.6,#fitness,Night,2025-12-08
21690,TikTok,Image,74616,3272,4279,468728,17.53,#foodie,Morning,2026-03-08
21691,Instagram,Reel,378943,5080,781,850657,45.24,#viral,Morning,2024-10-08
21692,TikTok,Video,135599,4188,4441,354250,40.71,#fashion,Night,2025-11-16
21693,Facebook,Reel,2623,258,357,39003,8.3,#travel,Night,2024-11-06
21694,TikTok,Short,35651,2706,5006,235416,18.42,#fitness,Night,2025-08-10
21695,Twitter,Image,6035,362,247,12204,54.44,#trending,Morning,2025-05-31
21696,Facebook,Image,11459,268,74,70157,16.82,#viral,Night,2024-09-10
21697,Facebook,Image,2659,96,80,18956,14.96,#viral,Morning,2024-07-01
21698,TikTok,Reel,41771,1584,1881,507707,8.91,#tech,Morning,2025-03-17
21699,LinkedIn,Story,178327,6021,700,786910,23.52,#travel,Afternoon,2024-05-31
21700,Instagram,Story,25154,2189,1032,137402,20.65,#fitness,Afternoon,2026-04-12
21701,Instagram,Short,986,95,33,45157,2.47,#tech,Evening,2024-12-03
21702,TikTok,Reel,157006,5601,6634,413593,40.92,#viral,Evening,2024-11-22
21703,LinkedIn,Reel,15990,276,19,36943,44.08,#viral,Evening,2025-09-20
21704,Instagram,Video,23821,108,116,515788,4.66,#tech,Afternoon,2025-08-03
21705,LinkedIn,Short,5779,361,429,453826,1.45,#tech,Night,2025-03-17
21706,YouTube,Reel,60806,5420,6481,175603,41.4,#fashion,Morning,2025-10-06
21707,LinkedIn,Story,110453,4274,3389,929261,12.71,#fashion,Morning,2025-12-04
21708,Instagram,Reel,78926,7750,8220,281136,33.75,#travel,Afternoon,2025-09-21
21709,Facebook,Reel,231249,18166,16510,660570,40.26,#viral,Evening,2025-09-19
21710,Instagram,Image,53663,143,6,234404,22.96,#tech,Night,2025-07-12
21711,Facebook,Story,15783,1401,2650,404671,4.9,#marketing,Evening,2024-12-31
21712,Instagram,Video,240605,2969,3941,845150,29.29,#fashion,Afternoon,2024-05-18
21713,Facebook,Video,11763,304,42,164828,7.35,#foodie,Evening,2026-01-28
21714,TikTok,Short,223454,5788,7066,955449,24.73,#fashion,Afternoon,2024-09-04
21715,YouTube,Video,6969,409,602,16112,49.53,#trending,Evening,2025-04-27
21716,LinkedIn,Carousel,323987,16880,16698,673523,53.09,#marketing,Afternoon,2024-11-05
21717,Twitter,Carousel,1299,32,15,350189,0.38,#trending,Afternoon,2025-11-20
21718,YouTube,Story,87718,7222,13826,790830,13.75,#trending,Morning,2025-09-24
21719,Twitter,Image,4923,443,258,178712,3.15,#travel,Night,2026-03-09
21720,Instagram,Video,7649,237,201,21772,37.14,#foodie,Night,2024-09-25
21721,Instagram,Story,186167,8412,4802,458510,43.48,#marketing,Afternoon,2025-10-14
21722,LinkedIn,Story,29921,1434,2768,109629,31.13,#marketing,Afternoon,2024-07-25
21723,Facebook,Short,37058,3643,2908,314014,13.89,#tech,Morning,2024-10-21
21724,YouTube,Image,10856,551,968,458191,2.7,#tech,Morning,2025-10-17
21725,TikTok,Carousel,163611,12589,19589,917828,21.33,#viral,Night,2025-10-19
21726,YouTube,Video,7827,129,100,90180,8.93,#fitness,Morning,2024-07-07
21727,LinkedIn,Carousel,27896,2416,1037,144277,21.73,#viral,Evening,2026-04-09
21728,Facebook,Video,36109,1449,1954,480341,8.23,#fitness,Afternoon,2024-06-01
21729,YouTube,Short,140217,1450,905,310033,45.99,#tech,Evening,2026-05-05
21730,TikTok,Video,87923,6205,5437,200499,49.66,#foodie,Evening,2024-06-22
21731,YouTube,Short,46077,4181,1715,147762,35.17,#trending,Afternoon,2025-12-10
21732,TikTok,Video,26741,496,860,278589,10.09,#trending,Evening,2024-07-08
21733,Facebook,Reel,124241,12073,8026,459801,31.39,#tech,Evening,2024-09-04
21734,Twitter,Story,220142,21522,15762,482421,53.36,#trending,Morning,2025-03-29
21735,Instagram,Image,60609,1650,1871,235932,27.18,#travel,Afternoon,2024-11-24
21736,Instagram,Image,46189,3358,268,846148,5.89,#tech,Afternoon,2024-11-27
21737,TikTok,Video,42565,2858,2635,389639,12.33,#marketing,Evening,2024-10-01
21738,Instagram,Story,354723,12670,22062,836497,46.56,#viral,Afternoon,2025-02-05
21739,YouTube,Carousel,204942,2469,3321,986335,21.37,#trending,Afternoon,2025-09-19
21740,TikTok,Image,296967,28128,5259,963729,34.28,#marketing,Afternoon,2025-06-13
21741,Instagram,Short,49331,4398,214,314111,17.17,#travel,Evening,2025-03-23
21742,YouTube,Short,25259,2071,2288,198278,14.94,#foodie,Morning,2024-10-05
21743,Facebook,Story,346864,14647,4514,827516,44.23,#foodie,Night,2025-05-19
21744,TikTok,Story,27454,440,278,442731,6.36,#trending,Afternoon,2024-06-27
21745,Twitter,Video,235788,6222,11365,866359,29.25,#fitness,Evening,2025-05-19
21746,Facebook,Image,427473,177,115,983843,43.48,#fashion,Evening,2024-12-01
21747,YouTube,Video,83393,6369,2499,319223,28.9,#tech,Afternoon,2025-06-12
21748,Instagram,Carousel,116370,6059,3940,600897,21.03,#trending,Morning,2024-11-22
21749,Instagram,Reel,263903,5661,3825,868671,31.47,#fitness,Evening,2024-07-22
21750,LinkedIn,Video,5212,176,333,11557,49.5,#tech,Afternoon,2025-01-06
21751,Instagram,Carousel,37298,851,926,746171,5.24,#marketing,Night,2026-04-18
21752,TikTok,Video,356962,34487,19435,761484,53.96,#tech,Morning,2025-06-23
21753,Twitter,Image,170324,6542,7097,422946,43.5,#travel,Afternoon,2026-02-10
21754,YouTube,Carousel,164980,15997,20315,375611,53.59,#marketing,Morning,2024-06-07
21755,LinkedIn,Carousel,6365,484,754,19250,39.5,#tech,Morning,2024-11-16
21756,YouTube,Short,110663,3806,7151,443236,27.44,#foodie,Morning,2025-10-26
21757,TikTok,Carousel,104640,775,507,310157,34.15,#trending,Night,2024-08-12
21758,TikTok,Video,247949,19635,20328,554828,51.89,#marketing,Night,2025-09-11
